"Country","Issuer","Currency","Face value","Reference","N# number (with link)","Title","Type","Year range","Shape","Composition","Weight","Diameter","Thickness","Orientation","Year","Gregorian year","Mintmark","Comment","Quantity","For exchange","Grade","Buying price (AUD)","Estimate (AUD)","Private comment","Public comment"
"Germany","Germany - 1871-1948","Reichsmark (1924-1948)","0.01","KM# 97","N# 2586","1 Reichspfennig","Standard circulation coin","1940-1945","Round","Zinc","1.81","17","1.25","Medal alignment ↑↑","1942","1942","B","","1","","VG","","0.54","",""
"Germany","Germany - 1871-1948","Reichsmark (1924-1948)","0.01","KM# 97","N# 2586","1 Reichspfennig","Standard circulation coin","1940-1945","Round","Zinc","1.81","17","1.25","Medal alignment ↑↑","1944","1944","A","","2","","VG","","0.64","",""
"Germany","Germany - 1871-1948","Reichsmark (1924-1948)","0.01","KM# 97","N# 2586","1 Reichspfennig","Standard circulation coin","1940-1945","Round","Zinc","1.81","17","1.25","Medal alignment ↑↑","1944","1944","B","","2","","VG","","0.76","",""
"Germany","Germany - 1871-1948","Reichsmark (1924-1948)","0.01","KM# 97","N# 2586","1 Reichspfennig","Standard circulation coin","1940-1945","Round","Zinc","1.81","17","1.25","Medal alignment ↑↑","1944","1944","D","","1","","VG","","","",""
"Germany","Germany - 1871-1948","Reichsmark (1924-1948)","0.02","KM# 38","N# 3102","2 Reichspfennig","Standard circulation coin","1923-1936","Round","Bronze","3.34","20.2","1.4","Medal alignment ↑↑","1924","1924","A","","1","","VG","","","",""
"Germany","Germany - 1871-1948","Reichsmark (1924-1948)","0.05","KM# 39","N# 851","5 Reichspfennig","Standard circulation coin","1924-1936","Round","Aluminium-bronze","2.5","18","1.42","Medal alignment ↑↑","1924","1924","A","","1","","VG","","0.8","",""
"Germany","Germany - 1871-1948","Reichsmark (1924-1948)","0.05","KM# 100","N# 1917","5 Reichspfennig","Standard circulation coin","1940-1944","Round","Zinc","2.5","19.2","1.6","Medal alignment ↑↑","1940","1940","A","","1","","VG","","0.62","",""
"Germany","Germany - 1871-1948","Reichsmark (1924-1948)","0.1","KM# 40","N# 849","10 Reichspfennig","Standard circulation coin","1924-1936","Round","Aluminium-bronze","4","21","1.67","Medal alignment ↑↑","1924","1924","A","","1","","F","","0.51","",""
"Germany","Germany - 1871-1948","Reichsmark (1924-1948)","5","KM# 83","N# 4690","5 Reichsmark (Potsdam Garrison Church)","Circulating commemorative coin","1934-1935","Round","Silver (.900)","13.889","29","2.5","Medal alignment ↑↑","1935","1935","A","","1","","F","","15.56","",""
"Germany","Germany, Federal Republic of","Deutsche Mark (1948-2001)","0.02","KM# 106a","N# 1937","2 Pfennig (magnetic)","Standard circulation coin","1967-2001","Round","Copper clad steel","2.9","19.25","1.52","Medal alignment ↑↑","1969","1969","G","Proof","1","","XF","","","",""
"Germany","Germany, Federal Republic of","Deutsche Mark (1948-2001)","0.02","KM# 106a","N# 1937","2 Pfennig (magnetic)","Standard circulation coin","1967-2001","Round","Copper clad steel","2.9","19.25","1.52","Medal alignment ↑↑","1972","1972","J","","1","","VG","","","",""
"Germany","Germany, Federal Republic of","Deutsche Mark (1948-2001)","0.05","KM# 107","N# 658","5 Pfennig","Standard circulation coin","1950-2001","Round","Brass clad steel","3","18.5","1.7","Medal alignment ↑↑","1971","1971","J","","1","","VG","","0.1","",""
"Germany","Germany, Federal Republic of","Deutsche Mark (1948-2001)","0.1","KM# 108","N# 850","10 Pfennig","Standard circulation coin","1950-2001","Round","Brass clad steel","4","21.5","1.7","Medal alignment ↑↑","1950","1950","F","","1","","VG","","0.16","",""
"Germany","Germany, Federal Republic of","Deutsche Mark (1948-2001)","0.1","KM# 108","N# 850","10 Pfennig","Standard circulation coin","1950-2001","Round","Brass clad steel","4","21.5","1.7","Medal alignment ↑↑","1950","1950","J","","1","","VG","","0.15","",""
"Germany","Germany, Federal Republic of","Deutsche Mark (1948-2001)","0.1","KM# 108","N# 850","10 Pfennig","Standard circulation coin","1950-2001","Round","Brass clad steel","4","21.5","1.7","Medal alignment ↑↑","1966","1966","J","","1","","VG","","0.16","",""
"Germany","Germany, Federal Republic of","Deutsche Mark (1948-2001)","0.1","KM# 108","N# 850","10 Pfennig","Standard circulation coin","1950-2001","Round","Brass clad steel","4","21.5","1.7","Medal alignment ↑↑","1971","1971","D","","1","","VG","","0.13","",""
"Germany","Germany, Federal Republic of","Deutsche Mark (1948-2001)","0.1","KM# 108","N# 850","10 Pfennig","Standard circulation coin","1950-2001","Round","Brass clad steel","4","21.5","1.7","Medal alignment ↑↑","1971","1971","J","Different varieties-Small ""J"" and Large ""J""","1","","VG","","0.15","",""
"Germany","Germany, Federal Republic of","Deutsche Mark (1948-2001)","0.5","KM# 104","N# 1955","50 Pfennig","Standard circulation coin","1949-1950","Round","Copper-nickel (75% Copper, 25% Nickel)","3.5","20","1.58","Medal alignment ↑↑","1949","1949","J","","2","","VG","","0.58","",""
"Germany","Germany, Federal Republic of","Deutsche Mark (1948-2001)","0.5","KM# 109","N# 847","50 Pfennig","Standard circulation coin","1950-2001","Round","Copper-nickel (75% Copper, 25% Nickel)","3.5","20","1.58","Medal alignment ↑↑","1950","1950","F","KM#109.1 (reeded edge)","1","","F","","0.36","",""
"Germany","Germany, Federal Republic of","Deutsche Mark (1948-2001)","0.5","KM# 109","N# 847","50 Pfennig","Standard circulation coin","1950-2001","Round","Copper-nickel (75% Copper, 25% Nickel)","3.5","20","1.58","Medal alignment ↑↑","1968","1968","D","KM#109.1 (reeded edge)","1","","VG","","","",""
"Germany","Germany, Federal Republic of","Deutsche Mark (1948-2001)","0.5","KM# 109","N# 847","50 Pfennig","Standard circulation coin","1950-2001","Round","Copper-nickel (75% Copper, 25% Nickel)","3.5","20","1.58","Medal alignment ↑↑","1968","1968","G","KM#109.1 (reeded edge)","1","","VG","","","",""
"Germany","Germany, Federal Republic of","Deutsche Mark (1948-2001)","0.5","KM# 109","N# 847","50 Pfennig","Standard circulation coin","1950-2001","Round","Copper-nickel (75% Copper, 25% Nickel)","3.5","20","1.58","Medal alignment ↑↑","1972","1972","D","KM#109.2 (smooth edge)","1","","VG","","","",""
"Germany","Germany, Federal Republic of","Deutsche Mark (1948-2001)","1","KM# 110","N# 846","1 Deutsche Mark","Standard circulation coin","1950-2001","Round","Copper-nickel","5.5","23.5","1.75","Medal alignment ↑↑","1980","1980","G","Type C","1","","XF","","0.96","",""
"Greece","Greece","Third modern drachma (1954-2001)","0.5","KM# 97","N# 537","50 Lepta - Constantine II (Regime of the Colonels)","Circulating commemorative coin","1971-1973","Round","Copper-nickel","2.25","18","1.25","Coin alignment ↑↓","1973","1973","","Athens mint; KM#97.1 (small portrait)","1","","VG","","0.58","",""
"Greece","Greece","Third modern drachma (1954-2001)","0.5","KM# 106","N# 538","50 Lepta (Regime of the Colonels)","Standard circulation coin","1973","Round","Nickel brass","2.5","18","1.4","Medal alignment ↑↑","1973","1973","","Athens mint","1","","VG","","0.37","",""
"Greece","Greece","Third modern drachma (1954-2001)","1","KM# 89","N# 540","1 Drachma - Constantine II","Standard circulation coin","1966-1970","Round","Copper-nickel","4","20.94","1.52","Coin alignment ↑↓","1967","1967","","Kremnica mint","1","","VG","","0.16","",""
"Greece","Greece","Third modern drachma (1954-2001)","1","KM# 98","N# 541","1 Drachma - Constantine II (Regime of the Colonels)","Circulating commemorative coin","1971-1973","Round","Copper-nickel","4","21","1.55","Coin alignment ↑↓","1973","1973","","""1"" in Face value with arched bottom; see comments","1","","F","","0.13","",""
"Greece","Greece","Third modern drachma (1954-2001)","1","KM# 98","N# 541","1 Drachma - Constantine II (Regime of the Colonels)","Circulating commemorative coin","1971-1973","Round","Copper-nickel","4","21","1.55","Coin alignment ↑↓","1973","1973","","""1"" in Face value with arched bottom; see comments","1","","VG","","","",""
"Greece","Greece","Third modern drachma (1954-2001)","2","KM# 82","N# 951","2 Drachmai - Paul I","Standard circulation coin","1954-1965","Round","Copper-nickel","5.78","23.89","1.62","Coin alignment ↑↓","1959","1959","","Owl privy mark","1","","VG","","0.1","",""
"Greece","Greece","Third modern drachma (1954-2001)","2","KM# 90","N# 545","2 Drachmai - Constantine II","Standard circulation coin","1966-1970","Round","Copper-nickel","6.05","24","1.84","Coin alignment ↑↓","1966","1966","","Kremnica mint","1","","VG","","0.39","",""
"Greece","Greece","Third modern drachma (1954-2001)","2","KM# 90","N# 545","2 Drachmai - Constantine II","Standard circulation coin","1966-1970","Round","Copper-nickel","6.05","24","1.84","Coin alignment ↑↓","1967","1967","","Kremnica mint","1","","VG","","0.29","",""
"Greece","Greece","Third modern drachma (1954-2001)","2","KM# Pn85","N# 26040","2 Drachmai - Constantine II (Pattern Strike)","Pattern","1967","Round","Silver","","","","","1967","1967","","","2","","VG","","","",""
"Greece","Greece","Third modern drachma (1954-2001)","2","KM# 108","N# 547","2 Drachmai (Regime of the Colonels)","Standard circulation coin","1973","Round","Nickel brass","6.1","24","1.9","Medal alignment ↑↑","1973","1973","","","2","","VG","","0.52","",""
"Greece","Greece","Third modern drachma (1954-2001)","5","KM# 83","N# 1879","5 Drachmai - Paul I","Standard circulation coin","1954-1965","Round","Copper-nickel","9.05","27.9","1.8","Coin alignment ↑↓","1954","1954","","wing privy mark; two variants; see comments","2","","VG","","0.49","",""
"Greece","Greece","Third modern drachma (1954-2001)","5","KM# 100","N# 552","5 Drachmai - Constantine II (Regime of the Colonels)","Circulating commemorative coin","1971-1973","Round","Copper-nickel","9","28","1.9","Coin alignment ↑↓","1973","1973","","Varieties exist","2","","VG","","0.89","",""
"Greece","Greece","Third modern drachma (1954-2001)","5","KM# 118","N# 554","5 Drachmai (old lettering)","Standard circulation coin","1976-1980","Round","Copper-nickel (75% Copper, 25% Nickel)","5.5","22.5","1.85","Medal alignment ↑↑","1978","1978","","","1","","VG","","0.29","",""
"Greece","Greece","Third modern drachma (1954-2001)","5","KM# 131","N# 555","5 Drachmes (new lettering)","Standard circulation coin","1982-2000","Round","Copper-nickel (75% Copper, 25% Nickel)","5.5","22.5","1.85","Medal alignment ↑↑","1984","1984","","","2","","VG","","0.15","",""
"Greece","Greece","Third modern drachma (1954-2001)","10","KM# 96","N# 556","10 Drachmai - Constantine II","Standard circulation coin","1968","Round","Copper-nickel","10.05","30","1.88","Coin alignment ↑↓","1968","1968","","","2","","VG","","0.41","",""
"Greece","Greece","Third modern drachma (1954-2001)","10","KM# 110","N# 558","10 Drachmai (Regime of the Colonels)","Standard circulation coin","1973","Round","Copper-nickel","7.5","27","1.9","Medal alignment ↑↑","1973","1973","","","2","","VG","","0.15","",""
"Greece","Greece","Third modern drachma (1954-2001)","10","KM# 132","N# 560","10 Drachmes (new lettering)","Standard circulation coin","1982-2000","Round","Copper-nickel (75% Copper, 25% Nickel)","7.5","26","1.95","Medal alignment ↑↑","1984","1984","","","1","","VG","","0.13","",""
"Greece","Greece","Third modern drachma (1954-2001)","20","KM# 112","N# 562","20 Drachmai (Regime of the Colonels)","Standard circulation coin","1973","Round","Copper-nickel","11.12","29","2.32","Medal alignment ↑↑","1973","1973","","","1","","F","","0.65","",""
"Greece","Greece","Third modern drachma (1954-2001)","20","KM# 154","N# 579","20 Drachmes","Standard circulation coin","1990-2000","Round","Copper-aluminium-nickel (92% Copper, 6% Aluminium, 2% Nickel)","7","24.5","1.8","Medal alignment ↑↑","1992","1992","","","1","","VG","","0.29","",""
"Greece","Greece","Third modern drachma (1954-2001)","50","KM# 147","N# 567","50 Drachmes","Standard circulation coin","1986-2000","Round","Nickel brass","9","27.6","2.25","Medal alignment ↑↑","1986","1986","","","2","","VG","","0.28","",""
"Greece","Greece","Third modern drachma (1954-2001)","50","KM# 147","N# 567","50 Drachmes","Standard circulation coin","1986-2000","Round","Nickel brass","9","27.6","2.25","Medal alignment ↑↑","1990","1990","","","1","","VG","","0.29","",""
"Greece","Greece","Third modern drachma (1954-2001)","50","KM# 147","N# 567","50 Drachmes","Standard circulation coin","1986-2000","Round","Nickel brass","9","27.6","2.25","Medal alignment ↑↑","1992","1992","","","1","","VG","","","",""
"Greece","Greece","Third modern drachma (1954-2001)","50","KM# 147","N# 567","50 Drachmes","Standard circulation coin","1986-2000","Round","Nickel brass","9","27.6","2.25","Medal alignment ↑↑","1998","1998","","","1","","VG","","","",""
"Greece","Greece","Third modern drachma (1954-2001)","100","KM# 159","N# 568","100 Drachmes","Standard circulation coin","1990-2000","Round","Aluminium-bronze","10","29.3","2.22","Medal alignment ↑↑","1992","1992","","","1","","F","","0.45","",""
"Greece","Greece","Euro (2002-date)","0.1","KM# 184","N# 116","10 Euro Cent (1st map)","Standard circulation coin","2002-2006","Round","Nordic gold","4.1","19.75","1.93","Medal alignment ↑↑","2002","2002","","","1","","VG","","0.15","",""
"Greece","Greece","Euro (2002-date)","0.2","KM# 185","N# 117","20 Euro Cent (1st map)","Standard circulation coin","2002-2006","Round","Nordic gold","5.74","22.25","2.14","Medal alignment ↑↑","2002","2002","","","1","","VG","","0.29","",""
"India","India","Rupee (decimalized, 1957-date)","0.05","KM# 18","N# 18660","5 Paise (without Devanagari legend)","Standard circulation coin","1972-1984","Square with rounded corners","Aluminium","1.53","22","2","Medal alignment ↑↑","1974","1974","","KM#18.6 (Type 2; Calcutta Mint)","2","","VG","","0.09","",""
"India","India","Rupee (decimalized, 1957-date)","0.1","KM# 27","N# 1651","10 Paise","Standard circulation coin","1971-1982","Scalloped (with 12 notches)","Aluminium","2.27","25.91","1.92","Medal alignment ↑↑","1974","1974","","KM#27.1 (Type 2; Calcutta Mint; narrow space to rim; 9mm ""10"")","1","","VG","","","",""
"India","India","Rupee (decimalized, 1957-date)","0.5","KM# 63","N# 3525","50 Paise","Standard circulation coin","1974-1983","Round","Copper-nickel","5","24","1.37","Medal alignment ↑↑","1974","1974","","Calcutta Mint","1","","F","","0.17","",""
"Indonesia","Indonesia","Rupiah (1965-date)","50","KM# 35","N# 3083","50 Rupiah","Standard circulation coin","1971","Round","Copper-nickel","6.06","24","1.7","Medal alignment ↑↑","1971","1971","","","1","","VG","","0.4","",""
"Indonesia","Indonesia","Rupiah (1965-date)","500","KM# 67","N# 1676","500 Rupiah","Standard circulation coin","2003","Round","Aluminium","3.1","27.2","2.5","Medal alignment ↑↑","2003","2003","","","1","","VG","","0.36","",""
"Ireland","Ireland","Pound (decimalized, 1971-2001)","0.01","KM# 20","N# 1002","1 Penny (non-magnetic)","Standard circulation coin","1971-1988","Round","Bronze","3.56","20.32","1.47","Medal alignment ↑↑","1980","1980","","","1","","VG","","0.1","",""
"Ireland","Ireland","Pound (decimalized, 1971-2001)","0.02","KM# 21","N# 952","2 Pence (non-magnetic)","Standard circulation coin","1971-1988","Round","Bronze","7.1","25.9","1.8","Medal alignment ↑↑","1971","1971","","","1","","VG","","0.32","",""
"Ireland","Ireland","Pound (decimalized, 1971-2001)","0.02","KM# 21","N# 952","2 Pence (non-magnetic)","Standard circulation coin","1971-1988","Round","Bronze","7.1","25.9","1.8","Medal alignment ↑↑","1982","1982","","","1","","VG","","0.04","",""
"Ireland","Ireland","Pound (decimalized, 1971-2001)","0.05","KM# 22","N# 948","5 Pence (large type)","Standard circulation coin","1969-1990","Round","Copper-nickel","5.66","23.6","1.7","Medal alignment ↑↑","1978","1978","","","1","","VG","","0.15","",""
"Isle of Man","Isle of Man","Pound (decimalized, 1971-date)","0.02","KM# 208","N# 7339","2 Pence - Elizabeth II (Hand Working Tools)","Standard circulation coin","1988-1995","Round","Bronze","7.12","25.91","1.8","Medal alignment ↑↑","1994","1994","PM","AA die letters","1","","VG","","","",""
"Israel","Israel","New Shekel (1986-date)","0.5","KM# 159","N# 1720","½  New Sheqel","Standard circulation coin","1985-2017","Round","Copper-aluminium-nickel (92% Copper, 6% Aluminium, 2% Nickel)","6.5","26","1.93","Medal alignment ↑↑","5759","1999","","התשנ""ט Santiago mint (No 'ء' under 'ا' in 'إسرائيل')","1","","VG","","","",""
"Israel","Israel","New Shekel (1986-date)","1","KM# 160","N# 1076","1 New Sheqel (without dot below emblem)","Standard circulation coin","1985-1993","Round","Copper-nickel (75% Copper, 25% Nickel)","4","18","1.9","Medal alignment ↑↑","5752","1992","","התשנ״ב Winnipeg mint (17,280,000) and Stuttgart mint (8,640,000)","1","","VG","","0.39","",""
"Israel","Israel","New Shekel (1986-date)","5","KM# 207","N# 3327","5 New Sheqalim","Standard circulation coin","1990-2017","Dodecagonal (12-sided)","Copper-nickel (75% Copper, 25% Nickel)","8.2","24","2.4","Medal alignment ↑↑","5750","1990","","התש""ן Stuttgart mint (No '،' under 'ا' in 'إسرائيل', smaller segments, low س, dots closer to edge)","1","","VG","","0.92","",""
"Italy","Italy","Lira (1861-2001)","5","KM# 92","N# 730","5 Lire","Standard circulation coin","1951-2001","Round","Aluminium","1","20.2","1.4","","1952","1952","R","Same varieties as 1954","1","","VG","","0.15","",""
"Italy","Italy","Lira (1861-2001)","5","KM# 92","N# 730","5 Lire","Standard circulation coin","1951-2001","Round","Aluminium","1","20.2","1.4","","1953","1953","R","","1","","VG","","0.12","",""
"Italy","Italy","Lira (1861-2001)","5","KM# 92","N# 730","5 Lire","Standard circulation coin","1951-2001","Round","Aluminium","1","20.2","1.4","","1954","1954","R","Signature near rim, small dash (like 1955)","2","","VG","","0.22","",""
"Italy","Italy","Lira (1861-2001)","10","KM# 93","N# 728","10 Lire","Standard circulation coin","1951-2001","Round","Aluminium","1.6","23.25","1.5","Coin alignment ↑↓","1955","1955","R","","1","","VG","","0.15","",""
"Italy","Italy","Lira (1861-2001)","50","KM# 95.1","N# 724","50 Lire (large type)","Standard circulation coin","1954-1989","Round","Acmonital","6.25","24.8","1.95","Coin alignment ↑↓","1956","1956","R","","1","","VG","","0.17","",""
"Italy","Italy","Lira (1861-2001)","50","KM# 95.1","N# 724","50 Lire (large type)","Standard circulation coin","1954-1989","Round","Acmonital","6.25","24.8","1.95","Coin alignment ↑↓","1975","1975","R","straight ""7""","1","","VG","","0.12","",""
"Italy","Italy","Lira (1861-2001)","100","KM# 96.1","N# 304","100 Lire (large type)","Standard circulation coin","1955-1989","Round","Stainless steel","8","27.8","2","Coin alignment ↑↓","1972","1972","R","","2","","F","","0.42","",""
"Malaysia","Malaysia","Ringgit (1967-date)","0.1","KM# 51","N# 1656","10 Sen - Agong","Standard circulation coin","1989-2011","Round","Copper-nickel","2.82","19.4","1.37","Medal alignment ↑↑","2000","2000","","flower diameter 11.5mm - medium petals, wide rim, pistil medium","1","","VF","","0.25","",""
"Malaysia","Malaysia","Ringgit (1967-date)","0.1","KM# 202","N# 23731","10 Sen","Standard circulation coin","2011-2022","Round","Stainless steel","2.98","18.8","1.5","Medal alignment ↑↑","2015","2015","","","1","","XF","","0.23","",""
"Monaco","Monaco","Nouveau franc (1960-2001)","10","KM# 163","N# 1232","10 Francs - Rainier III","Standard circulation coin","1989-2000","Round","Bimetallic: nickel centre in aluminium-bronze ring","6.5","23","2.13","Coin alignment ↑↓","1997","1997","","bee","1","","F","","","",""
"Netherlands","Netherlands","Gulden (decimalized, 1817-2001)","0.01","KM# 180","N# 733","1 Cent - Juliana","Standard circulation coin","1950-1980","Round","Bronze","2","17.1","1.3","Coin alignment ↑↓","1952","1952","","fish","1","","VG","","0.13","",""
"Netherlands","Netherlands","Gulden (decimalized, 1817-2001)","0.01","KM# 180","N# 733","1 Cent - Juliana","Standard circulation coin","1950-1980","Round","Bronze","2","17.1","1.3","Coin alignment ↑↓","1964","1964","","fish","1","","VG","","0.07","",""
"Netherlands","Netherlands","Gulden (decimalized, 1817-2001)","0.01","KM# 180","N# 733","1 Cent - Juliana","Standard circulation coin","1950-1980","Round","Bronze","2","17.1","1.3","Coin alignment ↑↓","1970","1970","","cock","1","","VG","","0.2","",""
"Netherlands","Netherlands","Gulden (decimalized, 1817-2001)","0.01","KM# 180","N# 733","1 Cent - Juliana","Standard circulation coin","1950-1980","Round","Bronze","2","17.1","1.3","Coin alignment ↑↓","1972","1972","","cock","1","","VG","","","",""
"Netherlands","Netherlands","Gulden (decimalized, 1817-2001)","0.05","KM# 181","N# 663","5 Cent - Juliana","Standard circulation coin","1950-1980","Round","Bronze","3.5","21","1.44","Coin alignment ↑↓","1960","1960","","fish","1","","VG","","0.15","",""
"Netherlands","Netherlands","Gulden (decimalized, 1817-2001)","0.1","KM# 182","N# 734","10 Cents - Juliana","Standard circulation coin","1950-1980","Round","Nickel","1.5","15","1.21","Coin alignment ↑↓","1971","1971","","cock","1","","VG","","0.07","",""
"Netherlands","Netherlands","Gulden (decimalized, 1817-2001)","0.25","KM# 183","N# 656","25 Cents - Juliana","Standard circulation coin","1950-1980","Round","Nickel","3","19","1.61","Coin alignment ↑↓","1962","1962","","fish","1","","VG","","0.19","",""
"Netherlands","Netherlands","Gulden (decimalized, 1817-2001)","0.25","KM# 183","N# 656","25 Cents - Juliana","Standard circulation coin","1950-1980","Round","Nickel","3","19","1.61","Coin alignment ↑↓","1976","1976","","cock","1","","VG","","0.07","",""
"Netherlands","Netherlands","Gulden (decimalized, 1817-2001)","0.25","KM# 183","N# 656","25 Cents - Juliana","Standard circulation coin","1950-1980","Round","Nickel","3","19","1.61","Coin alignment ↑↓","1979","1979","","cock","1","","VG","","0.23","",""
"Netherlands","Netherlands","Gulden (decimalized, 1817-2001)","0.25","KM# 204","N# 731","25 Cents - Beatrix","Standard circulation coin","1982-2001","Round","Nickel","3","19","1.55","Medal alignment ↑↑","1985","1985","","anvil","1","","VG","","0.24","",""
"Netherlands","Netherlands","Gulden (decimalized, 1817-2001)","0.25","KM# 204","N# 731","25 Cents - Beatrix","Standard circulation coin","1982-2001","Round","Nickel","3","19","1.55","Medal alignment ↑↑","1993","1993","","bow","1","","VG","","","",""
"Netherlands","Netherlands","Gulden (decimalized, 1817-2001)","1","KM# 184a","N# 738","1 Gulden - Juliana","Standard circulation coin","1967-1980","Round","Nickel","6","25","1.81","Coin alignment ↑↓","1979","1979","","cock","1","","F","","0.29","",""
"Netherlands","Netherlands","Gulden (decimalized, 1817-2001)","1","KM# 200","N# 5278","1 Gulden - Beatrix (Investiture of New Queen)","Circulating commemorative coin","1980","Round","Nickel","6","25","1.75","Coin alignment ↑↓","1980","1980","","cock and star","1","","F","","0.79","",""
"New Caledonia","New Caledonia","CFP Franc (1945-date)","2","KM# 3","N# 4307","2 Francs (Union Française)","Standard circulation coin","1949","Round","Aluminium","2.26","27","1.8","Coin alignment ↑↓","1949","1949","","","1","","VG","","0.07","",""
"New Zealand","New Zealand","Pound (1840-1967)","0.0125","KM# 1","N# 4019","3 Pence - George V","Standard circulation coin","1933-1936","Round","Silver (.500)","1.41","16.3","1","Medal alignment ↑↑","1934","1934","","","1","","VG","","2.16","",""
"New Zealand","New Zealand","Dollar (1967-date)","0.01","KM# 31","N# 1846","1 Cent - Elizabeth II (2nd portrait)","Standard circulation coin","1967-1985","Round","Bronze","2.05","17.5","1.18","Medal alignment ↑↑","1980","1980","","KM# 31.1; Circulation (oval 0 in date)","1","","VG","","","",""
"New Zealand","New Zealand","Dollar (1967-date)","0.02","KM# 32","N# 5215","2 Cents - Elizabeth II (2nd portrait)","Standard circulation coin","1967-1985","Round","Bronze","4.15","21.1","1.7","Medal alignment ↑↑","1972","1972","","KM#32.1; Circulation","1","","VG","","0.16","",""
"New Zealand","New Zealand","Dollar (1967-date)","0.02","KM# 32","N# 5215","2 Cents - Elizabeth II (2nd portrait)","Standard circulation coin","1967-1985","Round","Bronze","4.15","21.1","1.7","Medal alignment ↑↑","1973","1973","","KM#32.1; Circulation","1","","VG","","0.19","",""
"New Zealand","New Zealand","Dollar (1967-date)","0.02","KM# 32","N# 5215","2 Cents - Elizabeth II (2nd portrait)","Standard circulation coin","1967-1985","Round","Bronze","4.15","21.1","1.7","Medal alignment ↑↑","1981","1981","","KM#32.1; Circulation (oval hole in 8)","1","","VG","","","",""
"New Zealand","New Zealand","Dollar (1967-date)","0.05","KM# 34","N# 1123","5 Cents - Elizabeth II (2nd portrait)","Standard circulation coin","1967-1985","Round","Copper-nickel","2.83","19.43","1.3","Medal alignment ↑↑","1969","1969","","Circulation","1","","VG","","","",""
"New Zealand","New Zealand","Dollar (1967-date)","0.1","KM# 35","N# 8008","10 Cents / 1 Shilling - Elizabeth II (2nd portrait)","Standard circulation coin","1967-1969","Round","Copper-nickel","5.65","23.62","1.69","Medal alignment ↑↑","1967","1967","","Circulation","2","","VG","","0.17","",""
"New Zealand","New Zealand","Dollar (1967-date)","0.2","KM# 36","N# 2331","20 Cents - Elizabeth II (2nd portrait; Kiwi)","Standard circulation coin","1967-1985","Round","Copper-nickel","11.31","28.58","2.22","Medal alignment ↑↑","1971","1971","","KM# 36.1; Circulation (with serifs on date numerals)","1","","VG","","","",""
"New Zealand","New Zealand","Dollar (1967-date)","0.2","KM# 36","N# 2331","20 Cents - Elizabeth II (2nd portrait; Kiwi)","Standard circulation coin","1967-1985","Round","Copper-nickel","11.31","28.58","2.22","Medal alignment ↑↑","1977","1977","","KM# 36.1 Circulation","1","","VG","","","",""
"New Zealand","New Zealand","Dollar (1967-date)","0.2","KM# 36","N# 2331","20 Cents - Elizabeth II (2nd portrait; Kiwi)","Standard circulation coin","1967-1985","Round","Copper-nickel","11.31","28.58","2.22","Medal alignment ↑↑","1979","1979","","KM# 36.1; Circulation","1","","VG","","","",""
"New Zealand","New Zealand","Dollar (1967-date)","0.2","KM# 62","N# 3914","20 Cents - Elizabeth II (3rd portrait; Kiwi)","Standard circulation coin","1986-1989","Round","Copper-nickel","11.31","28.58","2.22","Medal alignment ↑↑","1986","1986","","Circulation","1","","VG","","0.15","",""
"New Zealand","New Zealand","Dollar (1967-date)","0.2","KM# 81","N# 3913","20 Cents - Elizabeth II (3rd portrait; Pukaki)","Standard circulation coin","1990-1998","Round","Copper-nickel","11.31","28.58","2.22","Medal alignment ↑↑","1990","1990","","Circulation","1","","VG","","","",""
"New Zealand","New Zealand","Dollar (1967-date)","0.5","KM# 37.1","N# 3915","50 Cents - Elizabeth II (2nd portrait)","Standard circulation coin","1967-1985","Round","Copper-nickel","13.61","31.75","2","Medal alignment ↑↑","1982","1982","o","Circulation (blunt end of 2)","1","","VG","","","",""
"New Zealand","New Zealand","Dollar (1967-date)","0.5","KM# 119a","N# 3927","50 Cents - Elizabeth II (4th portrait; magnetic)","Standard circulation coin","2006-2021","Round","Nickel plated steel","5","24.75","1.7","Medal alignment ↑↑","2006","2006","","Circulation","1","","VF","","0.6","",""
"New Zealand","New Zealand","Dollar (1967-date)","1","KM# 78","N# 3917","1 Dollar - Elizabeth II (3rd portrait)","Standard circulation coin","1990-1998","Round","Aluminium-bronze","8","23","2.7","Medal alignment ↑↑","1990","1990","","Circulation","1","","VG","","0.99","",""
"Peru","Peru","Nuevo sol (1991-2015) / Sol (2016-date)","0.1","KM# 305.1-3","N# 324411","10 Céntimos (With braille)","Standard circulation coin","1991-2000","Round","Brass","3.43","20.5","1.4","Coin alignment ↑↓","1998","1998","LIMA","KM#305.2","1","","VG","","","",""
"Philippines","Philippines","Piso (1967-date)","1","KM# 269","N# 1681","1 Piso (non-magnetic)","Standard circulation coin","1995-2003","Round","Copper-nickel","6.1","24","1.75","Medal alignment ↑↑","1995","1995","","","1","","F","","0.23","",""
"Romania","Romania","Third leu (1952-2005)","5000","KM# 158","N# 2751","5000 Lei","Standard circulation coin","2001-2006","Dodecagonal (12-sided)","Aluminium-magnesium","2.52","23.5","2.4","Coin alignment ↑↓","2002","2002","","Coin alignment, with signature","1","","VG","","0.47","",""
"Rome","Roman Empire","Argenteus, Reform of Diocletian (AD 293/301 – 310/324)","","RIC VII# 170","N# 60775","Follis - Crispus (DOMINOR NOSTROR CAESS; Ticinum)","Standard circulation coin","322-325","Round","Bronze","3","19.5","","","","322-325","︶/PT","Ticinum, 1st officina","1","","VG","","","",""
